state,district,annual_recharge,extractable_resource,annual_extraction,stage_of_development,category,extraction_ratio,utilization_rate,stress_level,risk_score,year
Chhattisgarh,Anuppur,26932.88,232.32,2107.1,452.34,Over Exploited,0.07823522772165471,9.069817493112948,4.5234,4.563901088333841,2024
Chhattisgarh,Ashoknagar,27871.27,2407.0,257.6,8403.66,Over Exploited,0.00924249235861875,0.1070211882010802,84.03659999999999,16.853825472223882,2024
Chhattisgarh,Chhatarpur,65829.56,5108.42,53.68,17211.2,Over Exploited,0.0008154391431448121,0.01050814146056902,172.112,34.42692943224149,2024
Chhattisgarh,Chhindwara,86603.75,4438.42,3230.32,13761.28,Over Exploited,0.03730000144335551,0.7278085444820455,137.6128,27.828603418370157,2024
Chhattisgarh,Damoh,27965.93,2262.36,0.0,9381.76,Over Exploited,0.0,0.0,93.8176,18.76352,2024
Uttar Pradesh,Khandwa,55498.63,4586.72,0.0,62733.87,Over Exploited,0.0,0.0,627.3387,125.46774,2024
Bihar,Aurangabad,74759.02,7315.56,4859.62,31620.12,Over Exploited,0.0650037948598042,0.6642854408958438,316.2012,63.53195569430226,2024
Karnataka,Kolhapur,53349.1,10165.36,780.56,71694.67,Over Exploited,0.014631174658991435,0.07678626236552369,716.9467,143.4259069748098,2024
Bihar,Aurangabad,74759.02,7315.56,4859.62,31620.12,Over Exploited,0.0650037948598042,0.6642854408958438,316.2012,63.53195569430226,2024
Karnataka,Kolhapur,53349.1,10165.36,780.56,71694.67,Over Exploited,0.014631174658991435,0.07678626236552369,716.9467,143.4259069748098,2024
Manipur,Bishnupur,9572.6,0.06,2257.53,83.68,Semi Critical,0.23583248020391534,37625.50000000001,0.8368000000000001,15050.461692992085,2024
Meghalaya,East Garo Hills,6386.29,575.45,1795.66,669.9,Over Exploited,0.28117420286269496,3.120444869232774,6.699,2.7004476288381882,2024
Meghalaya,East Garo Hills,6386.29,575.45,1795.66,669.9,Over Exploited,0.28117420286269496,3.120444869232774,6.699,2.7004476288381882,2024
Nagaland,Dimapur,19261.31,1409.54,2358.73,192.64,Over Exploited,0.12245947965117637,1.673404089277353,1.9264,1.1036254275714117,2024
Nagaland,Dimapur,19261.31,1409.54,2358.73,192.64,Over Exploited,0.12245947965117637,1.673404089277353,1.9264,1.1036254275714117,2024
Odisha,Angul,39306.49,9428.98,3946.79,6174.76,Over Exploited,0.10041064465435606,0.4185808008925674,61.747600000000006,12.557116578218771,2024
Odisha,Angul,39306.49,9428.98,3946.79,6174.76,Over Exploited,0.10041064465435606,0.4185808008925674,61.747600000000006,12.557116578218771,2024
Punjab,Amritsar,29515.8,82671.79,5345.17,30811.4,Over Exploited,0.18109521002310627,0.06465530745130836,308.11400000000003,61.72110020698978,2024
Punjab,Amritsar,29515.8,82671.79,5345.17,30811.4,Over Exploited,0.18109521002310627,0.06465530745130836,308.11400000000003,61.72110020698978,2024
Rajasthan,Ajmer,28701.14,2007.64,139.73,7184.15,Over Exploited,0.004868447734131815,0.06959913131836384,71.8415,14.398087031620998,2024
Uttar Pradesh,Pratapgarh,15439.49,171.37,0.0,7381.03,Over Exploited,0.0,0.0,73.8103,14.76206,2024
Rajasthan,Ajmer,28701.14,2007.64,139.73,7184.15,Over Exploited,0.004868447734131815,0.06959913131836384,71.8415,14.398087031620998,2024
Uttar Pradesh,Pratapgarh,15439.49,171.37,0.0,7381.03,Over Exploited,0.0,0.0,73.8103,14.76206,2024
Tamil Nadu,Ariyalur,17210.13,18042.9,529.4,1938.82,Over Exploited,0.0307609529968687,0.029341181295689713,19.388199999999998,3.901680853717023,2024
Tamil Nadu,Ariyalur,17210.13,18042.9,529.4,1938.82,Over Exploited,0.0307609529968687,0.029341181295689713,19.388199999999998,3.901680853717023,2024
Telangana,Adilabad,26523.48,16847.06,0.0,17686.14,Over Exploited,0.0,0.0,176.8614,35.37228,2024
Telangana,Adilabad,26523.48,16847.06,0.0,17686.14,Over Exploited,0.0,0.0,176.8614,35.37228,2024
Tripura,Dhalai,17702.07,941.03,3503.23,565.64,Over Exploited,0.19789945469654113,3.7227612297163746,5.6564,2.6995442737651665,2024
Tripura,Dhalai,17702.07,941.03,3503.23,565.64,Over Exploited,0.19789945469654113,3.7227612297163746,5.6564,2.6995442737651665,2024
Uttar Pradesh,Agra,37767.38,15917.84,547.66,34898.5,Over Exploited,0.014500873505125323,0.034405421841154325,348.985,69.81656251813853,2024
Uttar Pradesh,Aligarh,47094.18,16413.02,1607.99,34112.99,Over Exploited,0.034144134158403436,0.09797039179870615,341.12989999999996,68.27882581038284,2024
Uttar Pradesh,Ambedkar Nagar,52738.03,11897.75,392.18,15515.15,Over Exploited,0.0074363794021126695,0.032962534933075584,155.1515,31.046459565734075,2024
Uttar Pradesh,Amethi,40883.0,20985.23,891.9,27011.16,Over Exploited,0.02181591370496294,0.04250132116731625,270.1116,54.04804689394892,2024
Uttar Pradesh,Auraiya,27295.09,13148.75,286.71,27395.98,Over Exploited,0.01050408699879722,0.021805114554615455,273.9598,54.80488368062136,2024
Uttar Pradesh,Ayodhya,50208.72,15496.67,447.72,29116.43,Over Exploited,0.008917176139921512,0.028891368274603514,291.1643,58.247983417765816,2024
Uttar Pradesh,Azamgarh,77689.97,24668.31,1265.19,36694.2,Over Exploited,0.016285113766937996,0.051288069592120414,366.94199999999995,73.41542927334362,2024
Uttar Pradesh,Bahraich,82931.76,23687.5,2945.77,39374.11,Over Exploited,0.03552040858652946,0.12435968337730871,393.7411,78.81217203678554,2024
Uttar Pradesh,Ballia,54838.75,15108.15,1799.62,23690.37,Over Exploited,0.0328165758701648,0.1191158414498135,236.9037,47.441512966927995,2024
Chhattisgarh,Balrampur,60833.88,13722.98,1398.21,22084.51,Over Exploited,0.022984067430846102,0.10188821961410714,220.84509999999997,44.21896891481798,2024
Uttar Pradesh,Banda,49916.03,8739.76,519.8,14125.53,Over Exploited,0.010413488412439852,0.05947531740002013,141.2553,28.279015522324986,2024
Uttar Pradesh,Barabanki,77451.87,45634.27,1121.58,86298.92,Over Exploited,0.014480993163883583,0.024577581716547673,862.9892,172.6134634299522,2024
Uttar Pradesh,Bareilly,72075.07,20247.69,1401.51,31304.69,Over Exploited,0.019445142404995234,0.06921826638001669,313.0469,62.64484536351401,2024
Uttar Pradesh,Budaun,64031.17,6336.39,1631.21,10432.41,Over Exploited,0.025475249007631755,0.2574352273139753,104.3241,20.977984190528645,2024
Uttar Pradesh,Bulandshahar,43483.14,44703.01,1160.71,68698.67,Over Exploited,0.026693334474005327,0.025964918245997306,686.9866999999999,137.41840330108798,2024
Uttar Pradesh,Chandauli,30828.51,16308.56,279.63,9387.52,Over Exploited,0.009070500001459689,0.01714621033371432,93.8752,18.78552668413407,2024
Uttar Pradesh,Chitrakoot,31991.6,4885.16,305.36,6690.62,Over Exploited,0.00954500556396054,0.06250767630947605,66.9062,13.410061072749375,2024
Uttar Pradesh,Ghaziabad,15558.03,10401.85,539.38,16322.87,Over Exploited,0.03466891373779328,0.05185423746737359,163.2287,32.68034926048207,2024
Uttar Pradesh,Ghazipur,58581.69,17562.94,445.32,28826.92,Over Exploited,0.007601692610779921,0.02535566368728698,288.26919999999996,57.667022942519225,2024
Uttar Pradesh,Gonda,77473.74,17055.08,1186.83,26537.04,Over Exploited,0.015319126196824883,0.06958806408413211,265.3704,53.10804287611239,2024
Uttar Pradesh,Gorakhpur,72545.94,67327.45,2046.4,32058.82,Over Exploited,0.02820833254073212,0.0303947349855074,320.5882,64.14108122701049,2024
Uttar Pradesh,Hathras,22377.11,16078.08,442.05,33804.59,Over Exploited,0.01975456169272976,0.027493954502030096,338.04589999999996,67.6280794064779,2024
Uttar Pradesh,Jalaun,64813.61,11745.63,513.29,26664.18,Over Exploited,0.007919478640365811,0.04370050818900306,266.6418,53.34900799473175,2024
Uttar Pradesh,Jaunpur,68918.56,22980.69,214.94,38979.32,Over Exploited,0.0031187534968809562,0.009353069903471132,389.7932,77.96362872936014,2024
Uttar Pradesh,Jhansi,32707.65,17626.85,0.0,23823.38,Over Exploited,0.0,0.0,238.2338,47.64676,2024
Uttar Pradesh,Kannauj,24284.91,10621.87,675.64,23960.88,Over Exploited,0.02782139196727515,0.06360838534081098,239.6088,47.95833191092324,2024
Uttar Pradesh,Kanpur Dehat,42732.68,12437.17,684.58,25488.88,Over Exploited,0.016020057716951055,0.055043068479404884,254.8888,51.006185250478545,2024
Uttar Pradesh,Kasganj,26858.88,13187.92,557.66,32695.34,Over Exploited,0.020762593228012483,0.042285667489642034,326.9534,65.41589930428707,2024
Uttar Pradesh,Kaushambi,31495.86,7629.91,271.18,12010.7,Over Exploited,0.008610020491582068,0.035541703637395464,120.10700000000001,24.039060689651595,2024
Uttar Pradesh,Lalitpur,16130.37,5596.5,0.0,17931.89,Over Exploited,0.0,0.0,179.31889999999999,35.86378,2024
Uttar Pradesh,Agra,37767.38,15917.84,547.66,34898.5,Over Exploited,0.014500873505125323,0.034405421841154325,348.985,69.81656251813853,2024
Uttar Pradesh,Aligarh,47094.18,16413.02,1607.99,34112.99,Over Exploited,0.034144134158403436,0.09797039179870615,341.12989999999996,68.27882581038284,2024
Uttar Pradesh,Ambedkar Nagar,52738.03,11897.75,392.18,15515.15,Over Exploited,0.0074363794021126695,0.032962534933075584,155.1515,31.046459565734075,2024
Uttar Pradesh,Amethi,40883.0,20985.23,891.9,27011.16,Over Exploited,0.02181591370496294,0.04250132116731625,270.1116,54.04804689394892,2024
Uttar Pradesh,Auraiya,27295.09,13148.75,286.71,27395.98,Over Exploited,0.01050408699879722,0.021805114554615455,273.9598,54.80488368062136,2024
Uttar Pradesh,Ayodhya,50208.72,15496.67,447.72,29116.43,Over Exploited,0.008917176139921512,0.028891368274603514,291.1643,58.247983417765816,2024
Uttar Pradesh,Azamgarh,77689.97,24668.31,1265.19,36694.2,Over Exploited,0.016285113766937996,0.051288069592120414,366.94199999999995,73.41542927334362,2024
Uttar Pradesh,Bahraich,82931.76,23687.5,2945.77,39374.11,Over Exploited,0.03552040858652946,0.12435968337730871,393.7411,78.81217203678554,2024
Uttar Pradesh,Ballia,54838.75,15108.15,1799.62,23690.37,Over Exploited,0.0328165758701648,0.1191158414498135,236.9037,47.441512966927995,2024
Chhattisgarh,Balrampur,60833.88,13722.98,1398.21,22084.51,Over Exploited,0.022984067430846102,0.10188821961410714,220.84509999999997,44.21896891481798,2024
Uttar Pradesh,Banda,49916.03,8739.76,519.8,14125.53,Over Exploited,0.010413488412439852,0.05947531740002013,141.2553,28.279015522324986,2024
Uttar Pradesh,Barabanki,77451.87,45634.27,1121.58,86298.92,Over Exploited,0.014480993163883583,0.024577581716547673,862.9892,172.6134634299522,2024
Uttar Pradesh,Bareilly,72075.07,20247.69,1401.51,31304.69,Over Exploited,0.019445142404995234,0.06921826638001669,313.0469,62.64484536351401,2024
Uttar Pradesh,Budaun,64031.17,6336.39,1631.21,10432.41,Over Exploited,0.025475249007631755,0.2574352273139753,104.3241,20.977984190528645,2024
Uttar Pradesh,Bulandshahar,43483.14,44703.01,1160.71,68698.67,Over Exploited,0.026693334474005327,0.025964918245997306,686.9866999999999,137.41840330108798,2024
Uttar Pradesh,Chandauli,30828.51,16308.56,279.63,9387.52,Over Exploited,0.009070500001459689,0.01714621033371432,93.8752,18.78552668413407,2024
Uttar Pradesh,Chitrakoot,31991.6,4885.16,305.36,6690.62,Over Exploited,0.00954500556396054,0.06250767630947605,66.9062,13.410061072749375,2024
Uttar Pradesh,Ghaziabad,15558.03,10401.85,539.38,16322.87,Over Exploited,0.03466891373779328,0.05185423746737359,163.2287,32.68034926048207,2024
Uttar Pradesh,Ghazipur,58581.69,17562.94,445.32,28826.92,Over Exploited,0.007601692610779921,0.02535566368728698,288.26919999999996,57.667022942519225,2024
Uttar Pradesh,Gonda,77473.74,17055.08,1186.83,26537.04,Over Exploited,0.015319126196824883,0.06958806408413211,265.3704,53.10804287611239,2024
Uttar Pradesh,Gorakhpur,72545.94,67327.45,2046.4,32058.82,Over Exploited,0.02820833254073212,0.0303947349855074,320.5882,64.14108122701049,2024
Uttar Pradesh,Hathras,22377.11,16078.08,442.05,33804.59,Over Exploited,0.01975456169272976,0.027493954502030096,338.04589999999996,67.6280794064779,2024
Uttar Pradesh,Jalaun,64813.61,11745.63,513.29,26664.18,Over Exploited,0.007919478640365811,0.04370050818900306,266.6418,53.34900799473175,2024
Uttar Pradesh,Jaunpur,68918.56,22980.69,214.94,38979.32,Over Exploited,0.0031187534968809562,0.009353069903471132,389.7932,77.96362872936014,2024
Uttar Pradesh,Jhansi,32707.65,17626.85,0.0,23823.38,Over Exploited,0.0,0.0,238.2338,47.64676,2024
Uttar Pradesh,Kannauj,24284.91,10621.87,675.64,23960.88,Over Exploited,0.02782139196727515,0.06360838534081098,239.6088,47.95833191092324,2024
Uttar Pradesh,Kanpur Dehat,42732.68,12437.17,684.58,25488.88,Over Exploited,0.016020057716951055,0.055043068479404884,254.8888,51.006185250478545,2024
Uttar Pradesh,Kasganj,26858.88,13187.92,557.66,32695.34,Over Exploited,0.020762593228012483,0.042285667489642034,326.9534,65.41589930428707,2024
Uttar Pradesh,Kaushambi,31495.86,7629.91,271.18,12010.7,Over Exploited,0.008610020491582068,0.035541703637395464,120.10700000000001,24.039060689651595,2024
Uttar Pradesh,Lalitpur,16130.37,5596.5,0.0,17931.89,Over Exploited,0.0,0.0,179.31889999999999,35.86378,2024
Uttar Pradesh,Lucknow,41061.25,16215.96,829.93,24931.87,Over Exploited,0.020212000365307924,0.05117982530790653,249.31869999999998,49.89229673026929,2024
Uttar Pradesh,Mathura,35588.28,34097.49,792.68,68422.45,Over Exploited,0.022273624912471184,0.02324745897718571,684.2244999999999,136.86310843355585,2024
Uttar Pradesh,Mirzapur,26904.55,16147.24,57.63,19459.4,Over Exploited,0.002142016870752345,0.00356903099229342,194.59400000000002,38.921084419145224,2024
Uttar Pradesh,Moradabad,40743.49,12152.21,1106.96,16853.36,Over Exploited,0.027169002949919117,0.09109125006891751,168.5336,33.75402410120754,2024
Uttar Pradesh,Pilibhit,71381.88,15736.31,4156.95,28454.46,Over Exploited,0.05823536729489332,0.2641629454427372,284.5446,57.037879325095055,2024
Uttar Pradesh,Pratapgarh,64142.56,31535.71,203.23,45815.11,Over Exploited,0.0031684111142430238,0.006444440286900152,458.1511,91.63406514056047,2024
Uttar Pradesh,Rampur,47164.81,12417.3,1571.16,20161.62,Over Exploited,0.03331212401788537,0.12652992196371193,201.6162,40.38717681839264,2024
Uttar Pradesh,Saharanpur,85630.26,21723.82,5245.01,37554.88,Over Exploited,0.061251828500812684,0.24144050171654893,375.54879999999997,75.23083693208694,2024
Uttar Pradesh,Sambhal,38062.91,3337.31,929.64,5378.31,Over Exploited,0.02442377632188395,0.2785596783037836,53.783100000000005,10.877813381850268,2024
Uttar Pradesh,Shahjahanpur,88749.08,17684.61,2690.75,25398.16,Over Exploited,0.030318624147991167,0.1521520689458235,253.9816,50.86930827723753,2024
Uttar Pradesh,Shamli,22183.0,9303.59,1482.92,14001.06,Over Exploited,0.06684938917188839,0.15939223461051058,140.01059999999998,28.09261664951296,2024
Uttar Pradesh,Sitapur,96696.34,41773.65,2012.06,66705.43,Over Exploited,0.020808026446502526,0.04816576957005193,667.0542999999999,133.4384495184066,2024
Uttar Pradesh,Sonbhadra,15345.95,30046.28,129.25,11842.12,Over Exploited,0.008422417641136586,0.004301697248378169,118.42120000000001,23.68932964595581,2024
Uttar Pradesh,Sultanpur,49062.97,18731.17,174.63,26460.29,Over Exploited,0.003559303482850712,0.009322962740715077,264.60290000000003,52.925732906489436,2024
Uttar Pradesh,Unnao,65534.12,45310.28,966.14,62820.65,Over Exploited,0.014742549377331991,0.02132275501276973,628.2065,125.65572612175605,2024
Uttar Pradesh,Varanasi,28608.47,9002.48,123.08,13485.96,Over Exploited,0.004302222383790535,0.013671788218357609,134.8596,26.97910960424086,2024
Uttarakhand,Dehradun,50923.02,1128.82,2995.42,1666.98,Over Exploited,0.05882251288317151,2.6535851597243143,16.6698,4.418923069042994,2024
Uttarakhand,Dehradun,50923.02,1128.82,2995.42,1666.98,Over Exploited,0.05882251288317151,2.6535851597243143,16.6698,4.418923069042994,2024
West Bengal,Alipurduar,102782.18,1129.37,21452.15,3720.79,Over Exploited,0.20871468186411304,18.994793557470096,37.2079,15.122983295733686,2024
West Bengal,Alipurduar,102782.18,1129.37,21452.15,3720.79,Over Exploited,0.20871468186411304,18.994793557470096,37.2079,15.122983295733686,2024
Jammu And Kashmir,Anantnag,2859.55,595.48,10288.85,201.3,Over Exploited,3.5980661292860763,17.278246120776515,2.013,8.753124900025037,2024
Jammu And Kashmir,Bandipora,1084.76,102.35,5300.9,0.2,Safe,4.886703049522475,51.791890571568146,0.002,22.67183744843625,2024
Jammu And Kashmir,Baramulla,2685.07,1230.72,12823.78,418.08,Over Exploited,4.775957423828801,10.419738039521581,4.1808,6.914438185340153,2024
Jammu And Kashmir,Budgam,830.09,1329.3,2858.94,258.44,Over Exploited,3.44413256393885,2.1507109004739338,2.5844,2.7548173857651137,2024
Jammu And Kashmir,Doda,64.93,661.15,151.76,161.07,Over Exploited,2.3372863083320494,0.22953943885653785,1.6107,1.348870298875435,2024
Jammu And Kashmir,Ganderbal,118.96,224.57,401.75,194.47,Over Exploited,3.3771856086079355,1.7889744845705127,1.9447,2.4554040372713795,2024
Jammu And Kashmir,Jammu,32569.62,4632.75,7492.26,2040.93,Over Exploited,0.23003829949505092,1.617238141492634,20.4093,4.820770576395074,2024
Jammu And Kashmir,Kathua,16775.04,2539.46,3666.44,1630.47,Over Exploited,0.21856520163290222,1.4437872618588203,16.3047,3.9258809853966894,2024
Jammu And Kashmir,Kishtwar,224.72,372.5,525.22,195.0,Over Exploited,2.3372196511213956,1.4099865771812081,1.95,1.8888824913210418,2024
Jammu And Kashmir,Kulgam,1173.59,1112.51,4222.68,303.03,Over Exploited,3.5980879182678795,3.7956332976782234,3.0302999999999995,3.563548486378441,2024
Jammu And Kashmir,Kupwarar,629.85,1933.65,3077.84,607.5,Over Exploited,4.886623799317298,1.5917254932381766,6.075,3.8063397170221895,2024
Jammu And Kashmir,Poonch,291.25,2561.6,1637.61,664.76,Over Exploited,5.622695278969957,0.6392918488444722,6.6476,3.8343148511257716,2024
Jammu And Kashmir,Pulwama,1087.05,1502.5,3800.95,337.6,Over Exploited,3.496573294696656,2.5297504159733775,3.3760000000000003,3.085729484268014,2024
Jammu And Kashmir,Rajouri,19612.89,2108.04,6012.14,1002.39,Over Exploited,0.3065402396077274,2.852004705793059,10.0239,3.2681979781603143,2024
Jammu And Kashmir,Ramban,55.74,221.85,313.38,116.55,Over Exploited,5.622174381054897,1.4125760649087222,1.1655,3.047000178385448,2024
Jammu And Kashmir,Reasi,8051.09,9283.22,2510.85,4450.68,Over Exploited,0.3118646046684362,0.27047188367829267,44.506800000000005,9.134294595338694,2024
Jammu And Kashmir,Samba,15932.45,1410.3,3501.07,1078.02,Over Exploited,0.21974460927227138,2.4825001772672484,10.7802,3.236937914615808,2024
Jammu And Kashmir,Shopian,1322.94,904.5,4759.97,397.26,Over Exploited,3.598024097842684,5.262542841348812,3.9726,4.338746775676599,2024
Jammu And Kashmir,Srinagar,2539.46,468.27,8576.26,623.46,Over Exploited,3.377198302001213,18.314775663612874,6.2346,9.923709586245636,2024
Jammu And Kashmir,Udhampur,11468.81,2108.87,3177.43,729.79,Over Exploited,0.277049667751057,1.506697899823128,7.297899999999999,2.173079027029674,2024
Jammu And Kashmir,Anantnag,2859.55,595.48,10288.85,201.3,Over Exploited,3.5980661292860763,17.278246120776515,2.013,8.753124900025037,2024
Jammu And Kashmir,Bandipora,1084.76,102.35,5300.9,0.2,Safe,4.886703049522475,51.791890571568146,0.002,22.67183744843625,2024
Jammu And Kashmir,Baramulla,2685.07,1230.72,12823.78,418.08,Over Exploited,4.775957423828801,10.419738039521581,4.1808,6.914438185340153,2024
Jammu And Kashmir,Budgam,830.09,1329.3,2858.94,258.44,Over Exploited,3.44413256393885,2.1507109004739338,2.5844,2.7548173857651137,2024
Jammu And Kashmir,Doda,64.93,661.15,151.76,161.07,Over Exploited,2.3372863083320494,0.22953943885653785,1.6107,1.348870298875435,2024
Jammu And Kashmir,Ganderbal,118.96,224.57,401.75,194.47,Over Exploited,3.3771856086079355,1.7889744845705127,1.9447,2.4554040372713795,2024
Jammu And Kashmir,Jammu,32569.62,4632.75,7492.26,2040.93,Over Exploited,0.23003829949505092,1.617238141492634,20.4093,4.820770576395074,2024
Jammu And Kashmir,Kathua,16775.04,2539.46,3666.44,1630.47,Over Exploited,0.21856520163290222,1.4437872618588203,16.3047,3.9258809853966894,2024
Jammu And Kashmir,Kishtwar,224.72,372.5,525.22,195.0,Over Exploited,2.3372196511213956,1.4099865771812081,1.95,1.8888824913210418,2024
Jammu And Kashmir,Kulgam,1173.59,1112.51,4222.68,303.03,Over Exploited,3.5980879182678795,3.7956332976782234,3.0302999999999995,3.563548486378441,2024
Jammu And Kashmir,Kupwarar,629.85,1933.65,3077.84,607.5,Over Exploited,4.886623799317298,1.5917254932381766,6.075,3.8063397170221895,2024
Jammu And Kashmir,Poonch,291.25,2561.6,1637.61,664.76,Over Exploited,5.622695278969957,0.6392918488444722,6.6476,3.8343148511257716,2024
Jammu And Kashmir,Pulwama,1087.05,1502.5,3800.95,337.6,Over Exploited,3.496573294696656,2.5297504159733775,3.3760000000000003,3.085729484268014,2024
Jammu And Kashmir,Rajouri,19612.89,2108.04,6012.14,1002.39,Over Exploited,0.3065402396077274,2.852004705793059,10.0239,3.2681979781603143,2024
Jammu And Kashmir,Ramban,55.74,221.85,313.38,116.55,Over Exploited,5.622174381054897,1.4125760649087222,1.1655,3.047000178385448,2024
Jammu And Kashmir,Reasi,8051.09,9283.22,2510.85,4450.68,Over Exploited,0.3118646046684362,0.27047188367829267,44.506800000000005,9.134294595338694,2024
Jammu And Kashmir,Samba,15932.45,1410.3,3501.07,1078.02,Over Exploited,0.21974460927227138,2.4825001772672484,10.7802,3.236937914615808,2024
Jammu And Kashmir,Shopian,1322.94,904.5,4759.97,397.26,Over Exploited,3.598024097842684,5.262542841348812,3.9726,4.338746775676599,2024
Jammu And Kashmir,Srinagar,2539.46,468.27,8576.26,623.46,Over Exploited,3.377198302001213,18.314775663612874,6.2346,9.923709586245636,2024
Jammu And Kashmir,Udhampur,11468.81,2108.87,3177.43,729.79,Over Exploited,0.277049667751057,1.506697899823128,7.297899999999999,2.173079027029674,2024
Madhya Pradesh,Madhya Pradesh,317.0,225.0,70.98,61.0,Safe,0.22391167192429023,0.3154666666666667,0.61,0.33775133543638275,2024
Ladakh,Ladakh,18.0,17.0,94.44,1.0,Safe,5.246666666666666,5.555294117647058,0.01,4.3227843137254895,2024
Lakshadweep,Lakshadweep,5.0,4.0,80.0,1.0,Safe,16.0,20.0,0.01,14.402000000000001,2024
Andhra Pradesh,Sri Sathya Sai,32.0,22.0,68.75,5.0,Safe,2.1484375,3.125,0.05,2.119375,2024
Andhra Pradesh,Palnadu,28.0,26.0,92.86,1.0,Safe,3.3164285714285713,3.5715384615384616,0.01,2.757186813186813,2024
Andhra Pradesh,Y.S.R Kadapa,36.0,32.0,88.89,4.0,Safe,2.4691666666666667,2.7778125,0.04,2.106791666666667,2024
Andhra Pradesh,Ananthapuramu,32.0,31.0,96.88,1.0,Safe,3.0275,3.1251612903225805,0.01,2.463064516129032,2024
Andhra Pradesh,Chittoor,31.0,21.0,67.74,10.0,Safe,2.1851612903225806,3.2257142857142855,0.1,2.1843502304147466,2024
Andhra Pradesh,East Godavari,19.0,15.0,78.95,4.0,Safe,4.155263157894737,5.263333333333334,0.04,3.7754385964912287,2024
Andhra Pradesh,Kurnool,26.0,25.0,96.15,1.0,Safe,3.6980769230769233,3.846,0.01,3.019630769230769,2024
Andhra Pradesh,Prakasam,38.0,30.0,78.95,5.0,Safe,2.0776315789473685,2.631666666666667,0.05,1.8937192982456144,2024
Andhra Pradesh,Visakhapatnam,11.0,7.0,63.64,4.0,Safe,5.785454545454545,9.09142857142857,0.04,5.958753246753247,2024
Andhra Pradesh,Annamayya,30.0,28.0,93.33,2.0,Safe,3.1109999999999998,3.3332142857142855,0.02,2.581685714285714,2024
Bihar,Rohtas,19.0,17.0,89.47,2.0,Safe,4.708947368421053,5.262941176470588,0.02,3.9927554179566562,2024
Bihar,Samastipur,20.0,14.0,70.0,4.0,Safe,3.5,5.0,0.04,3.4080000000000004,2024
Bihar,Sheikhpura,6.0,5.0,83.33,1.0,Safe,13.888333333333334,16.666,0.01,12.223733333333334,2024
Bihar,Vaishali,16.0,10.0,62.5,2.0,Safe,3.90625,6.25,0.02,4.0665,2024
Chhattisgarh,Balod,5.0,2.0,40.0,2.0,Safe,8.0,20.0,0.02,11.203999999999999,2024
Chhattisgarh,Bilaspur,4.0,2.0,50.0,2.0,Safe,12.5,25.0,0.02,15.004,2024
Chhattisgarh,Dhamtari,4.0,2.0,50.0,2.0,Safe,12.5,25.0,0.02,15.004,2024
Chhattisgarh,Durg,3.0,1.0,33.33,2.0,Safe,11.11,33.33,0.02,17.78,2024
Chhattisgarh,Gariaband,5.0,4.0,80.0,1.0,Safe,16.0,20.0,0.01,14.402000000000001,2024
Chhattisgarh,Kabirdham,4.0,3.0,75.0,1.0,Safe,18.75,25.0,0.01,17.502,2024
Chhattisgarh,Kanker,7.0,6.0,85.71,1.0,Safe,12.244285714285713,14.284999999999998,0.01,10.613714285714286,2024
Chhattisgarh,Mahasamund,5.0,3.0,60.0,2.0,Safe,12.0,20.0,0.02,12.804,2024
Uttar Pradesh,Rajnandgaon,4.0,1.0,25.0,3.0,Safe,6.25,25.0,0.03,12.506,2024
Chhattisgarh,Surajpur,6.0,5.0,83.33,1.0,Safe,13.888333333333334,16.666,0.01,12.223733333333334,2024
Gujarat,Ahmedabad,10.0,4.0,40.0,2.0,Safe,4.0,10.0,0.02,5.603999999999999,2024
Gujarat,Amreli,11.0,10.0,90.91,1.0,Safe,8.264545454545454,9.091,0.01,6.944218181818182,2024
Gujarat,Botad,4.0,3.0,75.0,1.0,Safe,18.75,25.0,0.01,17.502,2024
Gujarat,Devbhumi Dwarka,4.0,2.0,50.0,2.0,Safe,12.5,25.0,0.02,15.004,2024
Gujarat,Jamnagar,6.0,5.0,83.33,1.0,Safe,13.888333333333334,16.666,0.01,12.223733333333334,2024
Gujarat,Mahisagar,6.0,5.0,83.33,1.0,Safe,13.888333333333334,16.666,0.01,12.223733333333334,2024
Gujarat,Narmada,5.0,4.0,80.0,1.0,Safe,16.0,20.0,0.01,14.402000000000001,2024
Gujarat,Rajkot,12.0,6.0,50.0,6.0,Safe,4.166666666666667,8.333333333333334,0.06,5.0120000000000005,2024
Gujarat,Sabarkantha,8.0,6.0,75.0,1.0,Safe,9.375,12.5,0.01,8.752,2024
Gujarat,Surat,10.0,8.0,80.0,1.0,Safe,8.0,10.0,0.01,7.202,2024
Gujarat,Surendranagar,10.0,9.0,90.0,1.0,Safe,9.0,10.0,0.01,7.601999999999999,2024
Gujarat,Vadodara,9.0,5.0,55.56,1.0,Safe,6.173333333333334,11.112,0.01,6.916133333333334,2024
Chhattisgarh,Agar Malwa,4.0,1.0,25.0,1.0,Safe,6.25,25.0,0.01,12.502,2024
Chhattisgarh,Anuppur,4.0,3.0,75.0,1.0,Safe,18.75,25.0,0.01,17.502,2024
Chhattisgarh,Ashoknagar,4.0,2.0,50.0,2.0,Safe,12.5,25.0,0.02,15.004,2024
Chhattisgarh,Chhatarpur,8.0,4.0,50.0,4.0,Safe,6.25,12.5,0.04,7.508,2024
Chhattisgarh,Chhindwara,11.0,8.0,72.73,2.0,Safe,6.611818181818182,9.09125,0.02,6.285227272727273,2024
